Year;Age;mx;qx;ax;lx;dx;Lx;Tx;ex
2012;60;0.00669;0.00666;0.50;91511;610;91206;2174261;23.76
2012;61;0.00742;0.00739;0.50;90901;672;90565;2083055;22.92
2012;62;0.00781;0.00778;0.50;90229;702;89878;1992490;22.08
2012;63;0.00854;0.00850;0.50;89527;761;89147;1902612;21.25
2012;64;0.00851;0.00847;0.50;88766;752;88390;1813466;20.43
2012;65;0.01025;0.01020;0.50;88014;897;87565;1725076;19.60
2012;66;0.01040;0.01035;0.50;87117;902;86666;1637510;18.80
2012;67;0.01220;0.01212;0.50;86215;1045;85692;1550845;17.99
2012;68;0.01322;0.01313;0.50;85170;1118;84611;1465152;17.20
2012;69;0.01408;0.01399;0.50;84052;1176;83464;1380542;16.42
2012;70;0.01618;0.01605;0.50;82876;1330;82211;1297078;15.65
2012;71;0.01684;0.01670;0.50;81546;1361;80866;1214867;14.90
2012;72;0.01912;0.01894;0.50;80185;1518;79426;1134001;14.14
2012;73;0.02174;0.02150;0.50;78666;1692;77820;1054575;13.41
2012;74;0.02440;0.02411;0.50;76975;1856;76047;976755;12.69
2012;75;0.02695;0.02659;0.50;75119;1998;74120;900708;11.99
2012;76;0.03012;0.02967;0.50;73121;2170;72036;826588;11.30
2012;77;0.03512;0.03452;0.50;70952;2449;69727;754552;10.63
2012;78;0.03991;0.03913;0.50;68503;2680;67163;684824;10.00
2012;79;0.04504;0.04404;0.50;65822;2899;64373;617662;9.38
2012;80;0.05016;0.04893;0.50;62923;3079;61384;553289;8.79
2012;81;0.05692;0.05535;0.50;59845;3312;58188;491905;8.22
2012;82;0.06414;0.06215;0.50;56532;3513;54776;433717;7.67
2012;83;0.07273;0.07017;0.50;53019;3721;51159;378941;7.15
2012;84;0.08187;0.07865;0.50;49298;3878;47360;327782;6.65
2012;85;0.09413;0.08989;0.50;45421;4083;43379;280423;6.17
2012;86;0.10888;0.10326;0.50;41338;4268;39204;237043;5.73
2012;87;0.11951;0.11277;0.50;37069;4180;34979;197840;5.34
2012;88;0.13429;0.12584;0.50;32889;4139;30820;162861;4.95
2012;89;0.15301;0.14214;0.50;28750;4087;26707;132041;4.59
2012;90;0.16759;0.15463;0.50;24664;3814;22757;105334;4.27
2012;91;0.19026;0.17373;0.50;20850;3622;19039;82577;3.96
2012;92;0.20167;0.18319;0.50;17228;3156;15650;63538;3.69
2012;93;0.22932;0.20573;0.50;14072;2895;12624;47888;3.40
2012;94;0.25373;0.22516;0.50;11177;2517;9918;35264;3.16
2012;95;0.28135;0.24665;0.50;8660;2136;7592;25345;2.93
2012;96;0.30941;0.26796;0.50;6524;1748;5650;17753;2.72
2012;97;0.33904;0.28990;0.50;4776;1385;4084;12103;2.53
2012;98;0.37008;0.31229;0.50;3391;1059;2862;8019;2.36
2012;99;0.40232;0.33494;0.50;2332;781;1942;5157;2.21
2012;100;0.43553;0.35765;0.50;1551;555;1274;3216;2.07
2012;101;0.46942;0.38019;0.50;996;379;807;1942;1.95
2012;102;0.50369;0.40236;0.50;618;248;493;1135;1.84
2012;103;0.53802;0.42397;0.50;369;156;291;642;1.74
2012;104;0.57208;0.44484;0.50;213;95;165;351;1.65
2012;105;0.60555;0.46482;0.50;118;55;91;186;1.57
2012;106;0.63814;0.48378;0.50;63;31;48;95;1.50
2012;107;0.66956;0.50163;0.50;33;16;24;47;1.44
2012;108;0.69961;0.51830;0.50;16;8;12;23;1.39
2012;109;0.72808;0.53377;0.50;8;4;6;11;1.35
2012;110+;0.75485;100.000;1.32;4;4;5;5;1.32
2013;0;0.00282;0.00281;0.14;100000;281;99759;8090221;80.90
2013;1;0.00026;0.00026;0.50;99719;26;99706;7990462;80.13
2013;2;0.00020;0.00020;0.50;99693;20;99683;7890756;79.15
2013;3;0.00015;0.00015;0.50;99673;15;99665;7791073;78.17
2013;4;0.00014;0.00014;0.50;99658;14;99651;7691408;77.18
2013;5;0.00010;0.00010;0.50;99644;10;99639;7591757;76.19
2013;6;0.00010;0.00010;0.50;99634;10;99629;7492118;75.20
2013;7;0.00008;0.00008;0.50;99624;8;99620;7392489;74.20
2013;8;0.00010;0.00010;0.50;99616;10;99611;7292869;73.21
2013;9;0.00007;0.00007;0.50;99607;7;99603;7193258;72.22
2013;10;0.00012;0.00012;0.50;99600;12;99594;7093655;71.22
2013;11;0.00011;0.00011;0.50;99588;11;99582;6994061;70.23
2013;12;0.00006;0.00006;0.50;99577;6;99574;6894478;69.24
2013;13;0.00010;0.00010;0.50;99571;9;99566;6794905;68.24
2013;14;0.00013;0.00013;0.50;99561;13;99554;6695339;67.25
2013;15;0.00018;0.00018;0.50;99548;18;99539;6595785;66.26
2013;16;0.00022;0.00022;0.50;99530;22;99519;6496246;65.27
2013;17;0.00018;0.00018;0.50;99508;18;99499;6396727;64.28
2013;18;0.00027;0.00027;0.50;99490;27;99477;6297228;63.30
2013;19;0.00025;0.00025;0.50;99463;25;99451;6197751;62.31
2013;20;0.00032;0.00032;0.50;99438;31;99422;6098300;61.33
2013;21;0.00033;0.00033;0.50;99407;33;99390;5998878;60.35
2013;22;0.00046;0.00046;0.50;99374;45;99351;5899488;59.37
2013;23;0.00041;0.00041;0.50;99328;40;99308;5800137;58.39
2013;24;0.00036;0.00036;0.50;99288;35;99270;5700829;57.42
2013;25;0.00046;0.00046;0.50;99252;45;99230;5601559;56.44
2013;26;0.00036;0.00036;0.50;99207;36;99189;5502329;55.46
2013;27;0.00041;0.00041;0.50;99172;41;99151;5403140;54.48
2013;28;0.00052;0.00052;0.50;99131;52;99105;5303989;53.51
2013;29;0.00048;0.00048;0.50;99079;47;99055;5204884;52.53
2013;30;0.00056;0.00056;0.50;99031;56;99004;5105829;51.56
2013;31;0.00040;0.00040;0.50;98976;39;98956;5006826;50.59
2013;32;0.00049;0.00049;0.50;98936;48;98912;4907870;49.61
2013;33;0.00063;0.00063;0.50;98888;63;98857;4808957;48.63
2013;34;0.00071;0.00071;0.50;98826;70;98791;4710100;47.66
2013;35;0.00077;0.00077;0.50;98756;76;98718;4611310;46.69
2013;36;0.00083;0.00083;0.50;98680;82;98639;4512592;45.73
2013;37;0.00078;0.00078;0.50;98598;77;98559;4413953;44.77
2013;38;0.00102;0.00102;0.50;98521;100;98471;4315394;43.80
2013;39;0.00121;0.00121;0.50;98421;119;98361;4216923;42.85
2013;40;0.00121;0.00121;0.50;98302;118;98243;4118562;41.90
2013;41;0.00132;0.00131;0.50;98183;129;98119;4020320;40.95
2013;42;0.00159;0.00159;0.50;98054;156;97976;3922201;40.00
2013;43;0.00177;0.00176;0.50;97899;173;97812;3824224;39.06
2013;44;0.00186;0.00186;0.50;97726;182;97635;3726412;38.13
2013;45;0.00218;0.00218;0.50;97544;213;97438;3628777;37.20
2013;46;0.00236;0.00236;0.50;97332;230;97217;3531339;36.28
2013;47;0.00255;0.00255;0.50;97102;248;96978;3434122;35.37
2013;48;0.00280;0.00280;0.50;96854;271;96719;3337144;34.46
2013;49;0.00308;0.00308;0.50;96583;297;96434;3240426;33.55
2013;50;0.00364;0.00364;0.50;96286;350;96111;3143991;32.65
2013;51;0.00353;0.00352;0.50;95936;338;95767;3047880;31.77
2013;52;0.00400;0.00400;0.50;95598;382;95407;2952113;30.88
2013;53;0.00426;0.00425;0.50;95216;405;95014;2856706;30.00
2013;54;0.00450;0.00449;0.50;94811;425;94599;2761693;29.13
2013;55;0.00493;0.00492;0.50;94386;465;94154;2667094;28.26
2013;56;0.00525;0.00523;0.50;93921;492;93676;2572940;27.39
2013;57;0.00584;0.00582;0.50;93430;544;93158;2479265;26.54
2013;58;0.00610;0.00608;0.50;92886;565;92604;2386107;25.69
2013;59;0.00607;0.00606;0.50;92321;559;92042;2293503;24.84
2013;60;0.00698;0.00695;0.50;91762;638;91443;2201461;23.99
2013;61;0.00757;0.00754;0.50;91124;687;90781;2110018;23.16
2013;62;0.00790;0.00786;0.50;90437;711;90082;2019237;22.33
2013;63;0.00814;0.00810;0.50;89726;727;89362;1929156;21.50
2013;64;0.00979;0.00974;0.50;88999;867;88565;1839793;20.67
2013;65;0.00987;0.00982;0.50;88132;866;87699;1751228;19.87
2013;66;0.01096;0.01090;0.50;87266;951;86791;1663529;19.06
2013;67;0.01137;0.01131;0.50;86315;976;85827;1576738;18.27
2013;68;0.01295;0.01287;0.50;85339;1098;84790;1490911;17.47
2013;69;0.01394;0.01384;0.50;84241;1166;83658;1406121;16.69
2013;70;0.01444;0.01434;0.50;83075;1191;82479;1322463;15.92
2013;71;0.01675;0.01661;0.50;81883;1360;81203;1239984;15.14
2013;72;0.01850;0.01833;0.50;80523;1476;79785;1158781;14.39
2013;73;0.02114;0.02092;0.50;79047;1654;78220;1078996;13.65
2013;74;0.02405;0.02376;0.50;77394;1839;76474;1000775;12.93
2013;75;0.02710;0.02673;0.50;75555;2020;74545;924301;12.23
2013;76;0.02993;0.02949;0.50;73535;2168;72451;849756;11.56
2013;77;0.03303;0.03249;0.50;71366;2319;70207;777306;10.89
2013;78;0.03810;0.03739;0.50;69047;2582;67757;707099;10.24
2013;79;0.04186;0.04100;0.50;66466;2725;65103;639342;9.62
2013;80;0.04863;0.04747;0.50;63741;3026;62228;574239;9.01
2013;81;0.05417;0.05274;0.50;60715;3202;59113;512011;8.43
2013;82;0.06221;0.06033;0.50;57512;3470;55777;452898;7.87
2013;83;0.07178;0.06929;0.50;54042;3745;52170;397121;7.35
2013;84;0.07692;0.07407;0.50;50298;3725;48435;344951;6.86
2013;85;0.09160;0.08759;0.50;46572;4079;44533;296516;6.37
2013;86;0.10313;0.09807;0.50;42493;4167;40409;251983;5.93
2013;87;0.11471;0.10849;0.50;38326;4158;36247;211574;5.52
2013;88;0.12616;0.11867;0.50;34168;4055;32140;175327;5.13
2013;89;0.14547;0.13560;0.50;30113;4083;28071;143187;4.76
2013;90;0.16145;0.14939;0.50;26029;3889;24085;115116;4.42
2013;91;0.17853;0.16390;0.50;22141;3629;20326;91031;4.11
2013;92;0.19431;0.17710;0.50;18512;3279;16873;70705;3.82
2013;93;0.22246;0.20019;0.50;15234;3050;13709;53832;3.53
2013;94;0.23353;0.20911;0.50;12184;2548;10910;40123;3.29
2013;95;0.26886;0.23700;0.50;9636;2284;8494;29213;3.03
2013;96;0.29595;0.25780;0.50;7352;1895;6405;20719;2.82
2013;97;0.32467;0.27932;0.50;5457;1524;4695;14314;2.62
2013;98;0.35487;0.30139;0.50;3933;1185;3340;9619;2.45
2013;99;0.38638;0.32382;0.50;2747;890;2303;6279;2.29
2013;100;0.41897;0.34641;0.50;1858;644;1536;3977;2.14
2013;101;0.45240;0.36895;0.50;1214;448;990;2441;2.01
2013;102;0.48638;0.39123;0.50;766;300;616;1450;1.89
2013;103;0.52057;0.41306;0.50;466;193;370;834;1.79
2013;104;0.55468;0.43424;0.50;274;119;214;464;1.69
2013;105;0.58836;0.45462;0.50;155;70;120;250;1.61
2013;106;0.62132;0.47405;0.50;84;40;64;130;1.54
2013;107;0.65327;0.49243;0.50;44;22;33;66;1.47
2013;108;0.68396;0.50966;0.50;23;11;17;32;1.42
2013;109;0.71318;0.52572;0.50;11;6;8;15;1.38
2013;110+;0.74078;100.000;1.35;5;5;7;7;1.35
2014;0;0.00289;0.00288;0.14;100000;288;99753;8131681;81.32
2014;1;0.00020;0.00020;0.50;99712;20;99702;8031928;80.55
2014;2;0.00016;0.00016;0.50;99692;16;99684;7932226;79.57
2014;3;0.00016;0.00016;0.50;99676;16;99668;7832542;78.58
2014;4;0.00007;0.00007;0.50;99660;7;99657;7732873;77.59
2014;5;0.00014;0.00014;0.50;99653;14;99646;7633217;76.60
2014;6;0.00008;0.00008;0.50;99639;8;99635;7533570;75.61
2014;7;0.00009;0.00009;0.50;99631;9;99627;7433935;74.61
2014;8;0.00006;0.00006;0.50;99622;6;99619;7334308;73.62
2014;9;0.00008;0.00008;0.50;99616;8;99613;7234689;72.63
2014;10;0.00007;0.00007;0.50;99609;7;99606;7135076;71.63
2014;11;0.00006;0.00006;0.50;99602;6;99599;7035471;70.64
2014;12;0.00011;0.00011;0.50;99596;11;99590;6935872;69.64
2014;13;0.00009;0.00009;0.50;99585;9;99580;6836282;68.65
2014;14;0.00012;0.00012;0.50;99576;12;99570;6736702;67.65
2014;15;0.00015;0.00015;0.50;99564;15;99556;6637132;66.66
2014;16;0.00023;0.00023;0.50;99549;23;99537;6537576;65.67
2014;17;0.00017;0.00017;0.50;99526;17;99517;6438039;64.69
2014;18;0.00032;0.00032;0.50;99509;32;99493;6338521;63.70
2014;19;0.00036;0.00036;0.50;99477;36;99459;6239028;62.72
2014;20;0.00029;0.00029;0.50;99441;29;99426;6139570;61.74
2014;21;0.00038;0.00038;0.50;99412;38;99393;6040144;60.76
2014;22;0.00027;0.00027;0.50;99374;27;99360;5940751;59.78
2014;23;0.00031;0.00031;0.50;99347;31;99332;5841391;58.80
2014;24;0.00038;0.00038;0.50;99316;37;99297;5742059;57.82
2014;25;0.00042;0.00042;0.50;99279;41;99258;5642762;56.84
2014;26;0.00041;0.00041;0.50;99237;40;99217;5543504;55.86
2014;27;0.00047;0.00047;0.50;99197;47;99174;5444286;54.88
2014;28;0.00044;0.00044;0.50;99150;43;99129;5345113;53.91
2014;29;0.00052;0.00052;0.50;99107;52;99081;5245984;52.93
2014;30;0.00051;0.00051;0.50;99056;50;99031;5146903;51.96
2014;31;0.00057;0.00057;0.50;99006;56;98977;5047872;50.99
2014;32;0.00050;0.00050;0.50;98949;50;98924;4948895;50.01
2014;33;0.00058;0.00058;0.50;98899;57;98871;4849970;49.04
2014;34;0.00066;0.00066;0.50;98843;66;98810;4751099;48.07
2014;35;0.00078;0.00078;0.50;98777;77;98738;4652290;47.10
2014;36;0.00075;0.00075;0.50;98700;74;98662;4553551;46.14
2014;37;0.00081;0.00081;0.50;98625;80;98585;4454889;45.17
2014;38;0.00090;0.00090;0.50;98545;88;98501;4356304;44.21
2014;39;0.00113;0.00113;0.50;98457;111;98401;4257803;43.25
2014;40;0.00093;0.00093;0.50;98346;91;98300;4159401;42.29
2014;41;0.00145;0.00145;0.50;98254;142;98183;4061101;41.33
2014;42;0.00147;0.00147;0.50;98112;144;98040;3962918;40.39
2014;43;0.00169;0.00169;0.50;97969;166;97886;3864877;39.45
2014;44;0.00185;0.00185;0.50;97803;181;97712;3766991;38.52
2014;45;0.00200;0.00200;0.50;97622;195;97524;3669279;37.59
2014;46;0.00237;0.00237;0.50;97427;231;97311;3571755;36.66
2014;47;0.00238;0.00237;0.50;97196;231;97081;3474443;35.75
2014;48;0.00257;0.00257;0.50;96965;249;96841;3377363;34.83
2014;49;0.00278;0.00277;0.50;96716;268;96582;3280522;33.92
2014;50;0.00318;0.00318;0.50;96448;307;96295;3183940;33.01
2014;51;0.00360;0.00359;0.50;96142;345;95969;3087645;32.12
2014;52;0.00410;0.00409;0.50;95796;392;95601;2991675;31.23
2014;53;0.00409;0.00408;0.50;95405;389;95210;2896075;30.36
2014;54;0.00438;0.00437;0.50;95016;415;94808;2800864;29.48
2014;55;0.00491;0.00490;0.50;94601;463;94369;2706056;28.61
2014;56;0.00547;0.00546;0.50;94137;514;93880;2611687;27.74
2014;57;0.00552;0.00551;0.50;93623;515;93366;2517807;26.89
2014;58;0.00596;0.00595;0.50;93108;554;92831;2424441;26.04
2014;59;0.00628;0.00626;0.50;92554;580;92265;2331610;25.19
2014;60;0.00635;0.00633;0.50;91975;583;91683;2239345;24.35
2014;61;0.00697;0.00694;0.50;91392;634;91075;2147662;23.50
2014;62;0.00743;0.00740;0.50;90758;672;90422;2056587;22.66
2014;63;0.00779;0.00776;0.50;90086;699;89736;1966165;21.83
2014;64;0.00884;0.00880;0.50;89387;787;88994;1876429;20.99
2014;65;0.00934;0.00929;0.50;88600;823;88189;1787435;20.17
2014;66;0.01014;0.01009;0.50;87777;886;87334;1699247;19.36
2014;67;0.01098;0.01092;0.50;86891;949;86417;1611913;18.55
2014;68;0.01242;0.01234;0.50;85942;1061;85412;1525496;17.75
2014;69;0.01378;0.01368;0.50;84881;1162;84301;1440085;16.97
2014;70;0.01593;0.01580;0.50;83720;1323;83058;1355784;16.19
2014;71;0.01612;0.01599;0.50;82397;1317;81738;1272725;15.45
2014;72;0.01733;0.01718;0.50;81080;1393;80383;1190987;14.69
2014;73;0.01917;0.01899;0.50;79687;1513;78930;1110604;13.94
2014;74;0.02271;0.02245;0.50;78174;1755;77296;1031674;13.20
2014;75;0.02613;0.02580;0.50;76418;1971;75433;954378;12.49
2014;76;0.02808;0.02769;0.50;74447;2061;73417;878945;11.81
2014;77;0.03155;0.03106;0.50;72386;2249;71262;805528;11.13
2014;78;0.03566;0.03504;0.50;70137;2457;68909;734267;10.47
2014;79;0.03985;0.03907;0.50;67680;2644;66358;665358;9.83
2014;80;0.04717;0.04608;0.50;65036;2997;63537;599000;9.21
2014;81;0.05260;0.05125;0.50;62039;3180;60449;535463;8.63
2014;82;0.05931;0.05760;0.50;58859;3390;57164;475014;8.07
2014;83;0.06673;0.06458;0.50;55469;3582;53678;417850;7.53
2014;84;0.07737;0.07449;0.50;51887;3865;49954;364172;7.02
2014;85;0.08535;0.08186;0.50;48021;3931;46056;314218;6.54
2014;86;0.09581;0.09143;0.50;44090;4031;42075;268162;6.08
2014;87;0.10957;0.10388;0.50;40059;4161;37978;226088;5.64
2014;88;0.12382;0.11660;0.50;35898;4186;33805;188109;5.24
2014;89;0.14564;0.13575;0.50;31712;4305;29559;154305;4.87
2014;90;0.15301;0.14214;0.50;27407;3896;25459;124745;4.55
2014;91;0.17413;0.16019;0.50;23511;3766;21628;99286;4.22
2014;92;0.18675;0.17080;0.50;19745;3372;18059;77658;3.93
2014;93;0.20835;0.18870;0.50;16373;3089;14828;59599;3.64
2014;94;0.23199;0.20788;0.50;13283;2761;11903;44770;3.37
2014;95;0.25883;0.22917;0.50;10522;2411;9316;32868;3.12
2014;96;0.28505;0.24949;0.50;8111;2024;7099;23551;2.90
2014;97;0.31288;0.27055;0.50;6087;1647;5264;16453;2.70
2014;98;0.34222;0.29222;0.50;4440;1298;3792;11189;2.52
2014;99;0.37291;0.31430;0.50;3143;988;2649;7397;2.35
2014;100;0.40475;0.33663;0.50;2155;725;1792;4748;2.20
2014;101;0.43752;0.35898;0.50;1430;513;1173;2956;2.07
2014;102;0.47093;0.38118;0.50;916;349;742;1783;1.95
2014;103;0.50470;0.40300;0.50;567;229;453;1042;1.84
2014;104;0.53852;0.42428;0.50;339;144;267;589;1.74
2014;105;0.57208;0.44484;0.50;195;87;152;322;1.65
2014;106;0.60507;0.46453;0.50;108;50;83;170;1.58
2014;107;0.63720;0.48324;0.50;58;28;44;87;1.51
2014;108;0.66822;0.50087;0.50;30;15;22;43;1.45
2014;109;0.69790;0.51737;0.50;15;8;11;21;1.41
2014;110+;0.72607;100.000;1.38;7;7;10;10;1.38
2015;0;0.00298;0.00298;0.14;100000;298;99745;8132696;81.33
2015;1;0.00023;0.00023;0.50;99702;23;99691;8032951;80.57
2015;2;0.00020;0.00020;0.50;99679;20;99669;7933260;79.59
2015;3;0.00014;0.00014;0.50;99660;14;99653;7833591;78.60
2015;4;0.00009;0.00009;0.50;99646;9;99641;7733938;77.61
2015;5;0.00008;0.00008;0.50;99637;8;99633;7634297;76.62
2015;6;0.00012;0.00012;0.50;99629;12;99622;7534665;75.63
2015;7;0.00010;0.00010;0.50;99616;10;99611;7435042;74.64
2015;8;0.00009;0.00009;0.50;99606;9;99602;7335431;73.64
2015;9;0.00010;0.00010;0.50;99598;10;99593;7235829;72.65
2015;10;0.00009;0.00009;0.50;99588;9;99584;7136236;71.66
2015;11;0.00010;0.00010;0.50;99579;10;99574;7036652;70.66
2015;12;0.00006;0.00006;0.50;99569;6;99566;6937078;69.67
2015;13;0.00005;0.00005;0.50;99563;5;99561;6837512;68.67
2015;14;0.00012;0.00012;0.50;99559;12;99553;6737951;67.68
2015;15;0.00014;0.00014;0.50;99546;14;99539;6638398;66.69
2015;16;0.00015;0.00015;0.50;99533;15;99525;6538859;65.70
2015;17;0.00019;0.00019;0.50;99517;19;99508;6439334;64.71
2015;18;0.00026;0.00026;0.50;99498;26;99485;6339826;63.72
2015;19;0.00034;0.00034;0.50;99472;34;99455;6240341;62.73
2015;20;0.00034;0.00034;0.50;99438;33;99421;6140885;61.76
2015;21;0.00032;0.00032;0.50;99405;32;99389;6041464;60.78
2015;22;0.00032;0.00032;0.50;99373;32;99357;5942075;59.80
2015;23;0.00032;0.00032;0.50;99341;32;99324;5842719;58.82
2015;24;0.00035;0.00035;0.50;99308;35;99291;5743394;57.83
2015;25;0.00035;0.00035;0.50;99274;35;99256;5644103;56.85
2015;26;0.00039;0.00039;0.50;99239;39;99219;5544847;55.87
2015;27;0.00038;0.00038;0.50;99200;38;99181;5445628;54.90
2015;28;0.00045;0.00045;0.50;99162;44;99139;5346448;53.92
2015;29;0.00046;0.00046;0.50;99117;45;99095;5247308;52.94
2015;30;0.00048;0.00048;0.50;99072;48;99048;5148214;51.96
2015;31;0.00052;0.00052;0.50;99024;52;98998;5049166;50.99
2015;32;0.00050;0.00050;0.50;98972;50;98947;4950167;50.02
2015;33;0.00048;0.00048;0.50;98923;48;98899;4851220;49.04
2015;34;0.00056;0.00056;0.50;98875;56;98847;4752321;48.06
2015;35;0.00069;0.00069;0.50;98819;68;98785;4653474;47.09
2015;36;0.00064;0.00064;0.50;98751;63;98720;4554689;46.12
2015;37;0.00082;0.00081;0.50;98688;80;98648;4455970;45.15
2015;38;0.00092;0.00091;0.50;98607;90;98562;4357322;44.19
2015;39;0.00085;0.00085;0.50;98517;84;98475;4258760;43.23
2015;40;0.00115;0.00115;0.50;98433;113;98377;4160284;42.27
2015;41;0.00137;0.00137;0.50;98320;135;98253;4061908;41.31
2015;42;0.00147;0.00147;0.50;98185;145;98113;3963655;40.37
2015;43;0.00149;0.00149;0.50;98041;146;97968;3865542;39.43
2015;44;0.00162;0.00162;0.50;97895;158;97815;3767574;38.49
2015;45;0.00191;0.00191;0.50;97736;187;97643;3669759;37.55
2015;46;0.00224;0.00224;0.50;97549;219;97440;3572116;36.62
2015;47;0.00251;0.00251;0.50;97331;244;97209;3474676;35.70
2015;48;0.00265;0.00264;0.50;97087;257;96959;3377467;34.79
2015;49;0.00275;0.00275;0.50;96830;266;96697;3280508;33.88
2015;50;0.00289;0.00289;0.50;96564;279;96425;3183811;32.97
2015;51;0.00321;0.00321;0.50;96285;309;96131;3087386;32.06
2015;52;0.00386;0.00385;0.50;95977;370;95792;2991255;31.17
2015;53;0.00398;0.00397;0.50;95607;379;95417;2895463;30.29
2015;54;0.00412;0.00411;0.50;95228;391;95032;2800046;29.40
2015;55;0.00481;0.00480;0.50;94836;455;94608;2705014;28.52
2015;56;0.00512;0.00510;0.50;94381;482;94140;2610406;27.66
2015;57;0.00497;0.00496;0.50;93899;466;93666;2516266;26.80
2015;58;0.00590;0.00589;0.50;93433;550;93158;2422600;25.93
2015;59;0.00589;0.00587;0.50;92883;545;92611;2329442;25.08
2015;60;0.00713;0.00711;0.50;92338;656;92010;2236831;24.22
2015;61;0.00760;0.00757;0.50;91682;694;91335;2144820;23.39
2015;62;0.00767;0.00764;0.50;90988;695;90641;2053485;22.57
2015;63;0.00841;0.00837;0.50;90293;756;89915;1962845;21.74
2015;64;0.00816;0.00813;0.50;89537;728;89173;1872930;20.92
2015;65;0.00955;0.00950;0.50;88809;844;88387;1783757;20.09
2015;66;0.01017;0.01012;0.50;87965;891;87520;1695370;19.27
2015;67;0.01076;0.01070;0.50;87075;932;86609;1607850;18.47
2015;68;0.01265;0.01257;0.50;86143;1082;85602;1521241;17.66
2015;69;0.01370;0.01361;0.50;85061;1158;84482;1435639;16.88
2015;70;0.01491;0.01480;0.50;83903;1242;83282;1351157;16.10
2015;71;0.01647;0.01634;0.50;82662;1351;81986;1267874;15.34
2015;72;0.01846;0.01830;0.50;81311;1488;80567;1185888;14.58
2015;73;0.01975;0.01956;0.50;79823;1561;79043;1105321;13.85
2015;74;0.02221;0.02197;0.50;78262;1719;77403;1026278;13.11
2015;75;0.02448;0.02418;0.50;76543;1851;75618;948875;12.40
2015;76;0.02777;0.02739;0.50;74692;2046;73669;873258;11.69
2015;77;0.03193;0.03143;0.50;72646;2283;71505;799588;11.01
2015;78;0.03577;0.03514;0.50;70363;2473;69127;728084;10.35
2015;79;0.04086;0.04005;0.50;67890;2719;66531;658957;9.71
2015;80;0.04686;0.04579;0.50;65172;2984;63680;592426;9.09
2015;81;0.05281;0.05146;0.50;62188;3200;60588;528746;8.50
2015;82;0.06253;0.06063;0.50;58988;3577;57199;468158;7.94
2015;83;0.07068;0.06827;0.50;55411;3783;53520;410959;7.42
2015;84;0.07589;0.07311;0.50;51628;3775;49741;357440;6.92
2015;85;0.08864;0.08488;0.50;47853;4062;45823;307699;6.43
2015;86;0.09808;0.09349;0.50;43792;4094;41745;261876;5.98
2015;87;0.10970;0.10400;0.50;39698;4128;37633;220132;5.55
2015;88;0.12870;0.12092;0.50;35569;4301;33419;182498;5.13
2015;89;0.14161;0.13225;0.50;31268;4135;29200;149080;4.77
2015;90;0.15582;0.14456;0.50;27133;3922;25172;119879;4.42
2015;91;0.18459;0.16900;0.50;23211;3923;21249;94708;4.08
2015;92;0.19137;0.17465;0.50;19288;3369;17604;73458;3.81
2015;93;0.22131;0.19926;0.50;15919;3172;14333;55855;3.51
2015;94;0.24798;0.22063;0.50;12747;2812;11341;41521;3.26
2015;95;0.26759;0.23601;0.50;9935;2345;8763;30180;3.04
2015;96;0.29490;0.25701;0.50;7590;1951;6615;21418;2.82
2015;97;0.32387;0.27873;0.50;5639;1572;4853;14803;2.62
